loai_thau,ma_tinh,ten_tinh,ten_don_vi,ma_cskcb,ten_cskcb,ma,ma_gy,ten,hoatchat,duongdung,maduongdung,madd_gy,dangbaoche,hamluong,donggoi,sodk,nhasx,nuocsx,donvitinh,soluong,gia,thanhtien,tennhathau,quyetdinh,tungay,denngay,goithau,tieuchuan,nhomthau,loai,sttpheduyet,hieuluc,congbo,ht_thau,tungay_hd,denngay_hd,created_date
3.thau_rieng_le,20,Tỉnh Lạng Sơn,Tyt Hòa Cư,20157,Tyt Hòa Cư,40.1050,40.1050,Cosyndo B,Vitamin B1 + B6 + B12,Uống,1.01,1.01,Viên nén bao phim,175mg + 175mg + 125mcg,Hộp 10 vỉ x 10 viên,VD-17809-12,Công ty TNHH MTV 120 Armephaco,Việt Nam,Viên,0,1197.0,0.0,Công ty Cổ phần Thương mại Dược phẩm - Thiết bị y tế - Hóa chất Hà Nội,03/QĐ-TTYT,2025-01-02 00:00:00,,G1,,N4,Tân dược,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2025-07-01 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,1,Thành phố Hà Nội,Kkb Cs 2-Bv Gtvt Vĩnh Phúc,01971,Kkb Cs 2-Bv Gtvt Vĩnh Phúc,05C.70,05C.70,Phong tê thấp HD New,"Mã tiền chế, Đương qui, Đỗ trọng, Ngưu tất, Quế Chi, Độc hoạt, Thương truật, Thổ phục linh",Uống,1.01,1.01,Viên nang cứng,70mg; 70mg; 70mg; 60mg; 40mg; 80mg; 80mg; 100mg,Hộp 10 vỉ x 10 viên,VD-27694-17,HDPharma,Việt Nam,Viên,300000,1400.0,420000000.0,CÔNG TY CỔ PHẦN DƯỢC ATM,1/QĐ-BVGTVTVP,2025-01-02 00:00:00,,G3,,N3,Chế phẩm,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2026-01-02 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,49,Tỉnh Quảng Nam,Bvđk Tw Quảng Nam,49013,Bvđk Tw Quảng Nam,40.699,40.699,Duspatalin retard,Mebeverin hydroclorid,Uống,1.01,1.01,Viên nang cứng giải phóng kéo dài,200mg,Hộp 3 vỉ x 10 viên,VN-21652-19,Mylan Laboratories SAS,Pháp,Viên,10000,5870.0,58700000.0,CÔNG TY CỔ PHẦN DƯỢC LIỆU TRUNG ƯƠNG 2,5970/QĐ-BV,2025-01-02 00:00:00,,G2,,N1,Tân dược,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2027-01-02 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,49,Tỉnh Quảng Nam,Bvđk Tw Quảng Nam,49013,Bvđk Tw Quảng Nam,40.746,40.746,Elthon 50mg,Itoprid hydrochlorid,Uống,1.01,1.01,Viên nén bao phim,50mg,Hộp 2 vỉ x 10 viên,VN-18978-15,"Katsuyama Pharmaceuticals K.K., Katsuyama Plant.",Nhật,Viên,12000,4556.0,54672000.0,CÔNG TY CỔ PHẦN DƯỢC LIỆU TRUNG ƯƠNG 2,5970/QĐ-BV,2025-01-02 00:00:00,,G2,,N1,Tân dược,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2027-01-02 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,49,Tỉnh Quảng Nam,Bvđk Tw Quảng Nam,49013,Bvđk Tw Quảng Nam,40.30.771,40.30.771,Forxiga,Dapagliflozin (dưới dạng Dapagliflozin propanediol monohydrat),Uống,1.01,1.01,Viên nén bao phim,10mg,Hộp 2 vỉ x 14 viên,VN3-37-18,CSSX: AstraZeneca Pharmaceuticals LP; CSĐG và xuất xưởng lô: AstraZeneca UK Ltd,"CSSX: Mỹ, CSĐG và xuất xưởng lô: Anh",Viên,24000,19000.0,456000000.0,CÔNG TY CỔ PHẦN DƯỢC LIỆU TRUNG ƯƠNG 2,5970/QĐ-BV,2025-01-02 00:00:00,,G2,,N1,Tân dược,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2027-01-02 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,49,Tỉnh Quảng Nam,Bvđk Tw Quảng Nam,49013,Bvđk Tw Quảng Nam,40.812,40.812,Galvus,Vildagliptin,Uống,1.01,1.01,Viên nén,50mg,Hộp 2 vỉ x 14 viên,840110412723,"Siegfried Barbera, S.L.",Tây Ban Nha,Viên,24000,8225.0,197400000.0,CÔNG TY CỔ PHẦN DƯỢC LIỆU TRUNG ƯƠNG 2,5970/QĐ-BV,2025-01-02 00:00:00,,G2,,N1,Tân dược,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2027-01-02 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,49,Tỉnh Quảng Nam,Bvđk Tw Quảng Nam,49013,Bvđk Tw Quảng Nam,40.812,40.812,Galvus,Vildagliptin,Uống,1.01,1.01,Viên nén,50mg,Hộp 2 vỉ x 14 viên,VN-19290-15,"Siegfried Barbera, S.L.",Tây Ban Nha,Viên,0,8225.0,0.0,CÔNG TY CỔ PHẦN DƯỢC LIỆU TRUNG ƯƠNG 2,5970/QĐ-BV,2025-01-02 00:00:00,,G2,,N1,Tân dược,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2027-01-02 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,49,Tỉnh Quảng Nam,Bvđk Tw Quảng Nam,49013,Bvđk Tw Quảng Nam,40.800,40.800,Diamicron MR,Gliclazide,Uống,1.01,1.01,viên nén bao phim giải phóng có kiểm soát,30mg,Hộp 2 vỉ x 30 viên,VN-20549-17,Les Laboratoires Servier Industrie,Pháp,Viên,120000,2682.0,321840000.0,CÔNG TY CỔ PHẦN DƯỢC LIỆU TRUNG ƯƠNG 2,5970/QĐ-BV,2025-01-02 00:00:00,,G2,,N1,Tân dược,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2027-01-02 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Xuân Bình,38805,Pkđk Xuân Bình,05C.224.8,05C.224.8,Cồn xoa bóp,"Ô đầu, Địa liền, Đại hồi,Quế chi, Thiên niên kiện, Huyết giác, Camphora, Riềng",Dùng ngoài,3.05,3.05,Cồn thuốc dùng ngoài,"Mỗi 50ml chứa: Địa liền 2,5g; Riềng 2,5g; Thiên niên kiện 1,5g; Huyết giác 1,5g; Đại hồi 1g; Quế chi 1g; Ô đầu 0,5g; Camphor 0,5g",Hộp 1 chai nhựa xịt 50ml; Hộp 1 chai thủy tinh 60ml; Hộp 1 chai thủy tinh màu 90ml,893100849624,Chi nhánh Công ty Cổ phần Dược phẩm OPC tại Bình Dương - Nhà máy Dược phẩm OPC,Việt Nam,Chai,4600,17955.0,82593000.0,CÔNG TY CỔ PHẦN THANH DƯỢC,451/QĐ-BVNX,2025-01-02 00:00:00,,G3,,N4,Chế phẩm,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2026-12-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Xuân Bình,38805,Pkđk Xuân Bình,05C.224.8,05C.224.8,Cồn xoa bóp,"Ô đầu, Địa liền, Đại hồi,Quế chi, Thiên niên kiện, Huyết giác, Camphora, Riềng",Dùng ngoài,3.05,3.05,Cồn thuốc dùng ngoài,"Mỗi 50ml chứa: Địa liền 2,5g; Riềng 2,5g; Thiên niên kiện 1,5g; Huyết giác 1,5g; Đại hồi 1g; Quế chi 1g; Ô đầu 0,5g; Camphor 0,5g",Hộp 1 chai nhựa xịt 50ml; Hộp 1 chai thủy tinh 60ml; Hộp 1 chai thủy tinh màu 90ml,VD-32860-19,Chi nhánh Công ty Cổ phần Dược phẩm OPC tại Bình Dương - Nhà máy Dược phẩm OPC,Việt Nam,Chai,0,17955.0,0.0,CÔNG TY CỔ PHẦN THANH DƯỢC,451/QĐ-BVNX,2025-01-02 00:00:00,,G3,,N4,Chế phẩm,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2026-12-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Xuân Bình,38805,Pkđk Xuân Bình,05V.312,05V.312,Ba kích,Ba kích,Uống,1.01,1.01,,,"Túi 0,5kg; 1kg; 2kg; 3kg; 4kg; 5kg",VCT-00374-23,Việt Nam,Việt Nam,Gam,20000,1094.94,21898800.0,Công ty CP Dược phẩm Bắc Ninh,450/QĐ-BVNX,2025-01-02 00:00:00,,G5,,N2,Vị thuốc yhct,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2026-12-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Xuân Bình,38805,Pkđk Xuân Bình,05V.151,05V.151,Bách bộ,Bách bộ,Uống,1.01,1.01,,,"Đóng túi PE, khối lượng 1 - 10 kg, hút chân không",VCT-00515-24,Việt Nam,Việt Nam,Gam,6000,322.0,1932000.0,Công ty CPTM dược VTYT Khải Hà,450/QĐ-BVNX,2025-01-02 00:00:00,,G5,,N2,Vị thuốc yhct,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2026-12-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Xuân Bình,38805,Pkđk Xuân Bình,05V.1,05V.1,Bạch chỉ,Bạch chỉ,Uống,1.01,1.01,,,"Túi 1kg, 2kg, 5kg, 10kg, 20kg",VCT-00150-21,Việt Nam,Việt Nam,Gam,10000,300.3,3003000.0,CTCP Đông Y Dược Thăng Long,450/QĐ-BVNX,2025-01-02 00:00:00,,G5,,N2,Vị thuốc yhct,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2026-12-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Xuân Bình,38805,Pkđk Xuân Bình,05V.156,05V.156,Cát cánh,Cát cánh,Uống,1.01,1.01,,,"Túi 0,5kg; 1kg; 2kg; 3kg; 4kg; 5kg",VCT-00335-22,Trung Quốc,Trung Quốc,Gam,20000,405.09,8101800.0,Công ty CP Dược phẩm Bắc Ninh,450/QĐ-BVNX,2025-01-02 00:00:00,,G5,,N2,Vị thuốc yhct,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2026-12-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Xuân Bình,38805,Pkđk Xuân Bình,05V.17,05V.17,Cúc hoa,Cúc hoa,Uống,1.01,1.01,,,"Túi 0,5kg; 1kg; 2kg; 3kg; 4kg; 5kg",VCT-00376-23,Việt Nam,Việt Nam,Gam,20000,633.99,12679800.0,Công ty CP Dược phẩm Bắc Ninh,450/QĐ-BVNX,2025-01-02 00:00:00,,G5,,N2,Vị thuốc yhct,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2026-12-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Xuân Bình,38805,Pkđk Xuân Bình,05V.334,05V.334,Hoàng kỳ (Bạch kỳ),Hoàng kỳ (Bạch kỳ),Uống,1.01,1.01,,,"Túi 1kg, 2kg, 5kg, 10kg, 20kg",VCT-00251-22,Trung Quốc,Trung Quốc,Gam,40000,365.4,14616000.0,CTCP Đông Y Dược Thăng Long,450/QĐ-BVNX,2025-01-02 00:00:00,,G5,,N2,Vị thuốc yhct,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2026-12-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Xuân Bình,38805,Pkđk Xuân Bình,05V.41,05V.41,Khương hoạt,Khương hoạt,Uống,1.01,1.01,,,"Túi 0,5kg; 1kg; 2kg; 3kg; 4kg; 5kg",VCT-00339-22,Trung Quốc,Trung Quốc,Gam,40000,1661.94,66477600.0,Công ty CP Dược phẩm Bắc Ninh,450/QĐ-BVNX,2025-01-02 00:00:00,,G5,,N2,Vị thuốc yhct,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2026-12-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Xuân Bình,38805,Pkđk Xuân Bình,05V.91,05V.91,Kim ngân hoa,Kim ngân hoa,Uống,1.01,1.01,,,"Đóng túi PE, khối lượng 1 - 10 kg, hút chân không",VCT-00119-21,Trung Quốc,Trung Quốc,Gam,10000,920.0,9200000.0,Công ty CPTM dược VTYT Khải Hà,450/QĐ-BVNX,2025-01-02 00:00:00,,G5,,N2,Vị thuốc yhct,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2026-12-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Xuân Bình,38805,Pkđk Xuân Bình,05C.85,05C.85,Phalintop,"Cam thảo, Đảng sâm, Dịch chiết men bia.",Uống,1.01,1.01,Dung dịch thuốc nước,"10ml chứa: Cao lỏng (tương ứng với: Đảng sâm nam chế (Radix Codonopsis javanicae) 1,5g; Cam thảo (Radix et Rhizhoma Glycyrrhiza) 0,5g)/3ml; Dịch chiết men bia (Fermentum Saccharomyces cerevisiae siccatum) (tương ứng với men bia 10g)/4ml","Hộp 10 ống x 10ml, Hộp 20 ống x 10ml;",VD-24094-16,Công ty Cổ phần Dược Hà Tĩnh,Việt Nam,Ống,0,3670.0,0.0,CÔNG TY CỔ PHẦN ĐẦU TƯ HOA VIỆT,451/QĐ-BVNX,2025-01-02 00:00:00,,G3,,N3,Chế phẩm,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2026-12-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Xuân Bình,38805,Pkđk Xuân Bình,05C.22,05C.22,Bổ gan P/H,"Diệp hạ châu, Bồ bồ, Chi tử",Uống,1.01,1.01,Viên nén bao đường,"125mg (1,25g); 100mg (1g); 25mg (0,25g).",Hộp 5 vỉ x 20 viên,VD-24998-16,CT TNHH Đông Dược Phúc Hưng,Việt Nam,Viên,531300,610.0,324093000.0,CÔNG TY CỔ PHẦN DƯỢC - VẬT TƯ Y TẾ THANH HOÁ,451/QĐ-BVNX,2025-01-02 00:00:00,,G3,,N3,Chế phẩm,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2026-12-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Xuân Bình,38805,Pkđk Xuân Bình,05C.104,05C.104,Colitis Danapha,"Nha đạm tử, Berberin, Tỏi, Cát căn, Mộc hương",Uống,1.01,1.01,Viên nén bao phim tan trong ruột,"Bột Nha đảm tử 30mg; Berberin clorid 63mg, cao tỏi 70mg (tương ứng với 350mg Tỏi), cao khô Mộc hương 100mg (tương ứng 250 mg Mộc hương); Bột Cát căn 100mg",Hộp 3 vỉ x 10 viên,VD-19812-13,Công ty Cổ phần Dược Danapha,Việt Nam,Viên,22000,2500.0,55000000.0,CÔNG TY CỔ PHẦN DƯỢC DANAPHA,451/QĐ-BVNX,2025-01-02 00:00:00,,G3,,N3,Chế phẩm,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2026-12-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Xuân Bình,38805,Pkđk Xuân Bình,05C.104,05C.104,Colitis Danapha,"Nha đạm tử, Berberin, Tỏi, Cát căn, Mộc hương",Uống,1.01,1.01,Viên nén bao phim tan trong ruột,"Bột Nha đảm tử 30mg; Berberin clorid 63mg, cao tỏi 70mg (tương ứng với 350mg Tỏi), cao khô Mộc hương 100mg (tương ứng 250 mg Mộc hương); Bột Cát căn 100mg",Hộp 3 vỉ x 10 viên,893110563324,Công ty Cổ phần Dược Danapha,Việt Nam,Viên,0,2500.0,0.0,CÔNG TY CỔ PHẦN DƯỢC DANAPHA,451/QĐ-BVNX,2025-01-02 00:00:00,,G3,,N3,Chế phẩm,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2026-12-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,20,Tỉnh Lạng Sơn,Tyt Hòa Cư,20157,Tyt Hòa Cư,40.30.516,40.30.516,S-Enala 5,Enalapril + hydrochlorothiazid,Uống,1.01,1.01,Viên nén,"5mg+12,5mg",Hộp 5 vỉ x 10 viên,VD-31044-18,Công ty cổ phần dược Danapha,Việt Nam,Viên,0,3140.0,0.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI DƯỢC PHẨM VÀ TRANG THIẾT BỊ Y TẾ THUẬN PHÁT,03/QĐ-TTYT,2025-01-02 00:00:00,,G1,,N2,Tân dược,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2025-07-01 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Xuân Bình,38805,Pkđk Xuân Bình,05V.236,05V.236,"Bạch linh (Phục linh, Bạch phục linh)","Bạch linh (Phục linh, Bạch phục linh)",Uống,1.01,1.01,,,"Đóng túi PE, khối lượng 1 - 10 kg, hút chân không",VCT-00131-21,Trung Quốc,Trung Quốc,Gam,60000,276.0,16560000.0,Công ty CPTM dược VTYT Khải Hà,450/QĐ-BVNX,2025-01-02 00:00:00,,G5,,N2,Vị thuốc yhct,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2026-12-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Xuân Bình,38805,Pkđk Xuân Bình,05V.303,05V.303,Câu kỷ tử,Câu kỷ tử,Uống,1.01,1.01,,,"Túi 0,5kg; 1kg; 2kg; 3kg; 4kg; 5kg",VCT-00375-23,Trung Quốc,Trung Quốc,Gam,60000,374.85,22491000.0,Công ty CP Dược phẩm Bắc Ninh,450/QĐ-BVNX,2025-01-02 00:00:00,,G5,,N2,Vị thuốc yhct,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2026-12-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Xuân Bình,38805,Pkđk Xuân Bình,05V.315,05V.315,Cẩu tích,Cẩu tích,Uống,1.01,1.01,,,"Túi 0,5kg; 1kg; 2kg; 3kg; 4kg; 5kg",VCT-00390-23,Việt Nam,Việt Nam,Gam,20000,118.02,2360400.0,Công ty CP Dược phẩm Bắc Ninh,450/QĐ-BVNX,2025-01-02 00:00:00,,G5,,N2,Vị thuốc yhct,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2026-12-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Xuân Bình,38805,Pkđk Xuân Bình,05V.157,05V.157,Hạnh nhân,Hạnh nhân,Uống,1.01,1.01,,,"Đóng túi PE, khối lượng 1 - 10 kg, hút chân không",VCT-00113-21,Trung Quốc,Trung Quốc,Gam,20000,434.0,8680000.0,Công ty CPTM dược VTYT Khải Hà,450/QĐ-BVNX,2025-01-02 00:00:00,,G5,,N2,Vị thuốc yhct,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2026-12-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Xuân Bình,38805,Pkđk Xuân Bình,05V.181,05V.181,Lạc tiên,Lạc tiên,Uống,1.01,1.01,,,"Đóng túi PE, khối lượng 1 - 10 kg, hút chân không",VCT-00508-24,Việt Nam,Việt Nam,Gam,40000,110.0,4400000.0,Công ty CPTM dược VTYT Khải Hà,450/QĐ-BVNX,2025-01-02 00:00:00,,G5,,N2,Vị thuốc yhct,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2026-12-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Xuân Bình,38805,Pkđk Xuân Bình,05V.92,05V.92,Liên kiều,Liên kiều,Uống,1.01,1.01,,,"Đóng túi PE, khối lượng 1 - 10 kg, hút chân không",VCT-00507-24,Trung Quốc,Trung Quốc,Gam,10000,940.0,9400000.0,Công ty CPTM dược VTYT Khải Hà,450/QĐ-BVNX,2025-01-02 00:00:00,,G5,,N2,Vị thuốc yhct,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2026-12-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Xuân Bình,38805,Pkđk Xuân Bình,05V.44,05V.44,Mộc qua,Mộc qua,Uống,1.01,1.01,,,"Túi 0,5kg; 1kg; 2kg; 3kg; 4kg; 5kg",VCT-00340-22,Trung Quốc,Trung Quốc,Gam,20000,224.91,4498200.0,Công ty CP Dược phẩm Bắc Ninh,450/QĐ-BVNX,2025-01-02 00:00:00,,G5,,N2,Vị thuốc yhct,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2026-12-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Xuân Bình,38805,Pkđk Xuân Bình,05V.221,05V.221,Ngưu tất,Ngưu tất,Uống,1.01,1.01,,,Túi PE 1 Kg,VCT-00484-24,Trung Quốc,Trung Quốc,Gam,20000,310.0,6200000.0,Công ty TNHH Dược phẩm FITOPHARMA,450/QĐ-BVNX,2025-01-02 00:00:00,,G5,,N2,Vị thuốc yhct,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2026-12-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Xuân Bình,38805,Pkđk Xuân Bình,05V.47,05V.47,Phòng phong,Phòng phong,Uống,1.01,1.01,,,Túi PE 1 Kg,VCT-00466-23,Trung Quốc,Trung Quốc,Gam,50000,1280.0,64000000.0,Công ty TNHH Dược phẩm FITOPHARMA,450/QĐ-BVNX,2025-01-02 00:00:00,,G5,,N2,Vị thuốc yhct,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2026-12-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Xuân Bình,38805,Pkđk Xuân Bình,05V.184,05V.184,Phục thần,Phục thần,Uống,1.01,1.01,,,Túi PE 1 Kg,VCT-00431-23,Trung Quốc,Trung Quốc,Gam,20000,570.0,11400000.0,Công ty TNHH Dược phẩm FITOPHARMA,450/QĐ-BVNX,2025-01-02 00:00:00,,G5,,N2,Vị thuốc yhct,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2026-12-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Xuân Bình,38805,Pkđk Xuân Bình,05V.27,05V.27,Sài hồ,Sài hồ,Uống,1.01,1.01,,,Túi PE 1 Kg,VCT-00461-23,Trung Quốc,Trung Quốc,Gam,10000,980.0,9800000.0,Công ty TNHH Dược phẩm FITOPHARMA,450/QĐ-BVNX,2025-01-02 00:00:00,,G5,,N2,Vị thuốc yhct,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2026-12-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Xuân Bình,38805,Pkđk Xuân Bình,05V.53,05V.53,Tần giao,Tần giao,Uống,1.01,1.01,,,Túi PE 1 Kg,VCT-00465-23,Trung Quốc,Trung Quốc,Gam,40000,950.0,38000000.0,Công ty TNHH Dược phẩm FITOPHARMA,450/QĐ-BVNX,2025-01-02 00:00:00,,G5,,N2,Vị thuốc yhct,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2026-12-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Xuân Bình,38805,Pkđk Xuân Bình,05C.118,05C.118,Tadimax,"Trinh nữ hoàng cung, Tri mẫu, Hoàng bá, ích mẫu, Đào nhân, Trạch tả, Xích thược, Nhục quế.",Uống,1.01,1.01,Viên nén bao phim,"Cao khô Trinh nữ hoàng cung (tương ứng với 2000 mg lá trinh nữ hoàng cung) 80mg; Cao khô hỗn hợp (tương ứng với 666mg Tri mẫu; 666mg Hoàng bá; 666mg Ích mẫu; 83mg Đào nhân; 830mg Trạch tả; 500mg Xích thược) 320mg; Nhục quế 8,3mg",Hộp 1 lọ x 42 viên,VD-22742-15,Công ty Cổ phần Dược Danapha,Việt Nam,Viên,16100,3450.0,55545000.0,CÔNG TY CỔ PHẦN DƯỢC DANAPHA,451/QĐ-BVNX,2025-01-02 00:00:00,,G3,,N3,Chế phẩm,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2026-12-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Xuân Bình,38805,Pkđk Xuân Bình,05C.118,05C.118,Tadimax,"Trinh nữ hoàng cung, Tri mẫu, Hoàng bá, ích mẫu, Đào nhân, Trạch tả, Xích thược, Nhục quế.",Uống,1.01,1.01,Viên nén bao phim,"Cao khô Trinh nữ hoàng cung (tương ứng với 2000 mg lá trinh nữ hoàng cung) 80mg; Cao khô hỗn hợp (tương ứng với 666mg Tri mẫu; 666mg Hoàng bá; 666mg Ích mẫu; 83mg Đào nhân; 830mg Trạch tả; 500mg Xích thược) 320mg; Nhục quế 8,3mg",Hộp 1 lọ x 42 viên,893210123100,Công ty Cổ phần Dược Danapha,Việt Nam,Viên,0,3450.0,0.0,CÔNG TY CỔ PHẦN DƯỢC DANAPHA,451/QĐ-BVNX,2025-01-02 00:00:00,,G3,,N3,Chế phẩm,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2026-12-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Xuân Bình,38805,Pkđk Xuân Bình,05C.181.24,05C.181.24,Hoạt Huyết Thông Mạch Trung Ương 1,"Ngưu tất, Đương quy, Xuyên khung, Ích mẫu,Sinh địa, Đan sâm.",Uống,1.01,1.01,Viên nang cứng,"(400mg, 400mg, 500mg, 200mg, 300mg, 200mg) 376mg","Hộp 05 vỉ, 10 vỉ, vỉ 10 viên",VD-32543-19,Công ty Cổ phần dược phẩm Trung ương 1 - Pharbaco,Việt Nam,Viên,207000,1500.0,310500000.0,CÔNG TY CỔ PHẦN THIẾT BỊ VẬT TƯ Y TẾ THANH HÓA,451/QĐ-BVNX,2025-01-02 00:00:00,,G3,,N3,Chế phẩm,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2026-12-31 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,38,Tỉnh Thanh Hóa,Pkđk Xuân Bình,38805,Pkđk Xuân Bình,05C.82.16,05C.82.16,Hoàn quy tỳ Vinaplant,"Bạch truật,Bạch linh, Hoàng kỳ, Toan táo nhân,Đẳng sâm, Mộc hương, Cam thảo, Đương quy, Viễn chí, Long nhãn, Đại táo.",Uống,1.01,1.01,Viên hoàn cứng,"0,34g; 0,34g; 0,34g; 0,34g; 0,17g; 0,17g; 0,09g; 0,04g; 0,04g; 0,34g; 0,09g",Hộp 30 gói 3g (tương ứng 15 viên),VD-35527-21,Công ty cổ phần dược phẩm Thành Phát,Việt Nam,Viên,39000,253.0,9867000.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI DƯỢC PHẨM VÀ TRANG THIẾT BỊ Y TẾ THUẬN PHÁT,451/QĐ-BVNX,2025-01-02 00:00:00,,G3,,N3,Chế phẩm,,1,2025-01-02 00:00:00,1,2025-01-02 00:00:00,2026-12-31 00:00:00,2025-03-17 00:29:53
